调仓日,期末,代码,名称,买入价,卖出价,股数,止损日,区间收益
20241211,20241218,601229.SH,上海银行,8.72,8.63,25400,,-0.0103
20241211,20241218,601288.SH,农业银行,5.04,5.12,43900,,0.0159
20241211,20241218,601998.SH,中信银行,7.13,6.87,31100,,-0.0365
20241211,20241218,601006.SH,大秦铁路,6.88,6.91,32200,,0.0044
20241211,20241218,601988.SH,中国银行,5.21,5.28,42500,,0.0134
20241211,20241218,600066.SH,宇通客车,23.9,24.8,9300,,0.0377
20241211,20241218,601939.SH,建设银行,8.32,8.52,26600,,0.024
20241211,20241218,601009.SH,南京银行,10.56,10.52,21000,,-0.0038
20241211,20241218,601398.SH,工商银行,6.4,6.54,34600,,0.0219
20241211,20241218,601658.SH,邮储银行,5.58,5.51,39500,,-0.0125
20241218,20241225,600066.SH,宇通客车,24.8,25.71,9000,,0.0367
20241218,20241225,601919.SH,中远海控,14.92,15.09,14900,,0.0114
20241218,20241225,601229.SH,上海银行,8.63,8.94,25800,,0.0359
20241218,20241225,001965.SZ,招商公路,13.08,13.4,17000,,0.0245
20241218,20241225,000895.SZ,双汇发展,25.95,26.09,8600,,0.0054
20241218,20241225,600016.SH,民生银行,4.04,4.11,55100,,0.0173
20241218,20241225,601288.SH,农业银行,5.12,5.26,43500,,0.0273
20241218,20241225,601225.SH,陕西煤业,25.45,23.27,8700,20241224,-0.0857
20241218,20241225,600236.SH,桂冠电力,6.91,7.05,32200,,0.0203
20241218,20241225,600900.SH,长江电力,29.38,29.82,7500,,0.015
20241225,20250102,600066.SH,宇通客车,25.71,26.3,8700,,0.0229
20241225,20250102,000538.SZ,云南白药,60.28,59.76,3700,,-0.0086
20241225,20250102,601229.SH,上海银行,8.94,9.2,25100,,0.0291
20241225,20250102,000001.SZ,平安银行,11.86,11.73,19000,,-0.011
20241225,20250102,600919.SH,江苏银行,9.6,9.85,23400,,0.026
20241225,20250102,601939.SH,建设银行,8.78,8.78,25600,,0.0
20241225,20250102,000651.SZ,格力电器,45.75,46.48,4900,,0.016
20241225,20250102,601398.SH,工商银行,6.77,6.91,33200,,0.0207
20241225,20250102,601825.SH,沪农商行,8.42,8.51,26700,,0.0107
20241225,20250102,300866.SZ,安克创新,95.92,97.79,2300,,0.0195
20250102,20250108,600066.SH,宇通客车,26.3,27.21,8600,,0.0346
20250102,20250108,601229.SH,上海银行,9.2,8.75,24700,,-0.0489
20250102,20250108,600803.SH,新奥股份,21.67,20.09,10500,,-0.0729
20250102,20250108,601988.SH,中国银行,5.51,5.46,41300,,-0.0091
20250102,20250108,601939.SH,建设银行,8.78,8.64,25900,,-0.0159
20250102,20250108,601398.SH,工商银行,6.91,6.69,32900,,-0.0111
20250102,20250108,600016.SH,民生银行,4.14,4.06,54900,,-0.0193
20250102,20250108,601009.SH,南京银行,10.68,10.53,21300,,-0.014
20250102,20250108,600941.SH,中国移动,117.92,110.6,1900,,-0.0621
20250102,20250108,601825.SH,沪农商行,8.51,8.27,26700,,-0.0282
20250108,20250115,600066.SH,宇通客车,27.21,27.59,8100,,0.014
20250108,20250115,601166.SH,兴业银行,19.43,19.63,11400,,0.0103
20250108,20250115,601398.SH,工商银行,6.69,6.6,33100,,-0.0135
20250108,20250115,601229.SH,上海银行,8.75,8.83,25300,,0.0091
20250108,20250115,600016.SH,民生银行,4.06,4.02,54600,,-0.0099
20250108,20250115,000651.SZ,格力电器,45.6,45.52,4900,,-0.0018
20250108,20250115,600919.SH,江苏银行,9.73,9.41,22800,,-0.0014
20250108,20250115,601009.SH,南京银行,10.53,10.47,21100,,-0.0057
20250108,20250115,000001.SZ,平安银行,11.5,11.38,19300,,-0.0104
20250108,20250115,601298.SH,青岛港,8.94,8.67,24700,,-0.0302
20250115,20250122,600066.SH,宇通客车,27.59,28.6,8000,,0.0366
20250115,20250122,600919.SH,江苏银行,9.41,9.6,23400,,0.0202
20250115,20250122,600489.SH,中金黄金,12.94,13.1,17100,,0.0124
20250115,20250122,601166.SH,兴业银行,19.63,19.99,11200,,0.0183
20250115,20250122,601229.SH,上海银行,8.83,9.01,25000,,0.0204
20250115,20250122,000807.SZ,云铝股份,15.83,16.71,13900,,0.0556
20250115,20250122,601838.SH,成都银行,16.85,16.73,13100,,-0.0071
20250115,20250122,600016.SH,民生银行,4.02,4.08,54900,,0.0149
20250115,20250122,600188.SH,兖矿能源,13.39,13.2,16500,,-0.0142
20250115,20250122,002648.SZ,卫星化学,19.89,19.76,11100,,-0.0065
20250122,20250127,600066.SH,宇通客车,28.6,29.02,7800,,0.0147
20250122,20250127,000807.SZ,云铝股份,16.71,15.98,13400,,-0.0437
20250122,20250127,601166.SH,兴业银行,19.99,20.32,11200,,0.0165
20250122,20250127,600919.SH,江苏银行,9.6,9.82,23300,,0.0229
20250122,20250127,601872.SH,招商轮船,6.91,6.78,32400,,-0.0188
20250122,20250127,600026.SH,中远海能,12.81,12.52,17500,,-0.0226
20250122,20250127,600016.SH,民生银行,4.08,4.12,54900,,0.0098
20250122,20250127,600489.SH,中金黄金,13.1,13.08,17100,,-0.0015
20250122,20250127,600585.SH,海螺水泥,24.45,24.5,9200,,0.002
20250122,20250127,002050.SZ,三花智控,30.0,31.13,7400,,0.0377
20250127,20250205,601229.SH,上海银行,9.26,9.3,24200,,0.0043
20250127,20250205,601077.SH,渝农商行,5.95,6.04,37700,,0.0151
20250127,20250205,600919.SH,江苏银行,9.82,9.92,22800,,0.0102
20250127,20250205,601818.SH,光大银行,3.84,3.86,58300,,0.0052
20250127,20250205,688036.SH,传音控股,99.1,104.45,2200,,0.054
20250127,20250205,600585.SH,海螺水泥,24.5,24.91,9100,,0.0167
20250127,20250205,600016.SH,民生银行,4.12,4.15,54400,,0.0073
20250127,20250205,600066.SH,宇通客车,29.02,28.5,7700,,-0.0179
20250127,20250205,601166.SH,兴业银行,20.32,20.48,11000,,0.0079
20250127,20250205,601100.SH,恒立液压,62.52,63.58,3600,,0.017
20250205,20250212,601229.SH,上海银行,9.3,9.22,24400,,-0.0086
20250205,20250212,600919.SH,江苏银行,9.92,9.55,22800,,-0.0373
20250205,20250212,601077.SH,渝农商行,6.04,5.93,37500,,-0.0182
20250205,20250212,600585.SH,海螺水泥,24.91,24.03,9100,,-0.0353
20250205,20250212,601818.SH,光大银行,3.86,3.76,58700,,-0.0259
20250205,20250212,688036.SH,传音控股,104.45,103.32,2200,,-0.0108
20250205,20250212,001872.SZ,招商港口,20.83,20.26,10900,,-0.0274
20250205,20250212,002050.SZ,三花智控,31.44,32.21,7200,,0.0245
20250205,20250212,000963.SZ,华东医药,34.79,34.56,6500,,-0.0066
20250205,20250212,600016.SH,民生银行,4.15,4.16,53600,,0.0024
20250212,20250219,002415.SZ,海康威视,31.21,32.0,7100,,0.0253
20250212,20250219,601006.SH,大秦铁路,6.68,6.86,33400,,0.0269
20250212,20250219,603195.SH,公牛集团,71.91,75.26,3100,,0.0466
20250212,20250219,601077.SH,渝农商行,5.93,5.94,37600,,0.0017
20250212,20250219,601229.SH,上海银行,9.22,9.32,24200,,0.0108
20250212,20250219,600016.SH,民生银行,4.16,4.22,53600,,0.0144
20250212,20250219,601818.SH,光大银行,3.76,3.84,59300,,0.0213
20250212,20250219,600926.SH,杭州银行,14.73,14.65,15100,,-0.0054
20250212,20250219,601009.SH,南京银行,10.61,10.4,21000,,-0.0198
20250212,20250219,600919.SH,江苏银行,9.55,9.49,23400,,-0.0063
20250219,20250226,601006.SH,大秦铁路,6.86,6.66,32900,,-0.0292
20250219,20250226,603195.SH,公牛集团,75.26,75.2,3000,,-0.0008
20250219,20250226,601728.SH,中国电信,8.18,8.28,27600,,0.0122
20250219,20250226,000708.SZ,中信特钢,11.99,12.0,18800,,0.0008
20250219,20250226,002415.SZ,海康威视,32.0,31.1,7000,,-0.0281
20250219,20250226,601985.SH,中国核电,10.23,9.94,22000,,-0.0283
20250219,20250226,000001.SZ,平安银行,11.8,11.47,19100,,-0.028
20250219,20250226,601398.SH,工商银行,7.08,6.86,31900,,-0.0311
20250219,20250226,002236.SZ,大华股份,17.41,17.7,13000,,0.0167
20250219,20250226,601328.SH,交通银行,7.43,7.2,30300,,-0.031
20250226,20250305,600188.SH,兖矿能源,13.44,13.12,16500,,-0.0238
20250226,20250305,000425.SZ,徐工机械,8.79,9.1,25300,,0.0353
20250226,20250305,601006.SH,大秦铁路,6.66,6.66,33300,,0.0
20250226,20250305,002352.SZ,顺丰控股,41.0,41.88,5400,,0.0215
20250226,20250305,002304.SZ,洋河股份,77.91,76.12,2900,,-0.023
20250226,20250305,002236.SZ,大华股份,17.7,16.57,12500,,-0.0638
20250226,20250305,000001.SZ,平安银行,11.47,11.52,19400,,0.0044
20250226,20250305,000338.SZ,潍柴动力,15.63,16.15,14200,,0.0333
20250226,20250305,600016.SH,民生银行,4.1,4.16,54200,,0.0146
20250226,20250305,600039.SH,四川路桥,7.19,7.38,30500,,0.0264
20250305,20250312,000895.SZ,双汇发展,27.07,26.94,8200,,-0.0048
20250305,20250312,001965.SZ,招商公路,13.91,13.05,16000,,-0.0618
20250305,20250312,600039.SH,四川路桥,7.38,7.63,30100,,0.0339
20250305,20250312,601998.SH,中信银行,6.83,7.1,32600,,0.0395
20250305,20250312,600027.SH,华电国际,5.57,5.36,39900,,-0.0377
20250305,20250312,002352.SZ,顺丰控股,41.88,42.33,5300,,0.0107
20250305,20250312,600188.SH,兖矿能源,13.12,13.45,17000,,0.0252
20250305,20250312,600377.SH,宁沪高速,15.58,14.59,14300,,-0.0635
20250305,20250312,601229.SH,上海银行,9.41,9.45,23600,,0.0043
20250305,20250312,000001.SZ,平安银行,11.52,11.6,19300,,0.0069
20250312,20250319,600039.SH,四川路桥,7.63,8.13,29000,,0.0655
20250312,20250319,600188.SH,兖矿能源,13.45,13.53,16500,,0.0059
20250312,20250319,603799.SH,华友钴业,38.82,37.0,5700,,-0.0469
20250312,20250319,600019.SH,宝钢股份,7.51,7.4,29500,,-0.0146
20250312,20250319,601998.SH,中信银行,7.1,7.29,31200,,0.0268
20250312,20250319,002422.SZ,科伦药业,32.46,31.24,6800,,-0.0376
20250312,20250319,600031.SH,三一重工,20.5,19.75,10800,,-0.0366
20250312,20250319,000338.SZ,潍柴动力,16.57,17.5,13400,,0.0561
20250312,20250319,002352.SZ,顺丰控股,42.33,43.44,5200,,0.0262
20250312,20250319,002304.SZ,洋河股份,78.29,78.42,2800,,0.0017
20250319,20250326,600039.SH,四川路桥,8.13,8.17,27300,,0.0049
20250319,20250326,601998.SH,中信银行,7.29,7.24,30500,,-0.0069
20250319,20250326,002352.SZ,顺丰控股,43.44,42.24,5100,,-0.0276
20250319,20250326,002027.SZ,分众传媒,7.08,7.07,31400,,-0.0014
20250319,20250326,600919.SH,江苏银行,9.37,9.57,23700,,0.0213
20250319,20250326,000786.SZ,北新建材,30.68,29.5,7200,,-0.0385
20250319,20250326,000568.SZ,泸州老窖,142.5,130.68,1600,20250321,-0.0829
20250319,20250326,000651.SZ,格力电器,43.85,45.0,5100,,0.0262
20250319,20250326,601838.SH,成都银行,16.91,17.24,13100,,0.0195
20250319,20250326,600036.SH,招商银行,45.28,44.5,4700,,-0.0172
20250326,20250402,600188.SH,兖矿能源,13.98,13.43,15700,,-0.0393
20250326,20250402,600938.SH,中国海油,26.55,26.59,8300,,0.0015
20250326,20250402,600039.SH,四川路桥,8.17,8.05,26900,,-0.0147
20250326,20250402,601857.SH,中国石油,8.08,8.25,27200,,0.021
20250326,20250402,601916.SH,浙商银行,2.97,2.93,74000,,-0.0135
20250326,20250402,601225.SH,陕西煤业,20.24,20.07,10900,,-0.0084
20250326,20250402,601919.SH,中远海控,14.68,14.53,15000,,-0.0102
20250326,20250402,600795.SH,国电电力,4.44,4.62,49500,,0.0405
20250326,20250402,601009.SH,南京银行,10.35,10.35,21200,,0.0
20250326,20250402,601077.SH,渝农商行,5.96,6.03,36400,,0.0117
20250402,20250409,601077.SH,渝农商行,6.03,5.94,36400,,-0.0149
20250402,20250409,601298.SH,青岛港,10.0,9.02,21900,20250407,-0.098
20250402,20250409,601857.SH,中国石油,8.25,7.34,26600,20250407,-0.1103
20250402,20250409,601009.SH,南京银行,10.35,10.26,21200,,-0.0087
20250402,20250409,601229.SH,上海银行,9.98,10.08,22000,,0.01
20250402,20250409,601825.SH,沪农商行,8.45,8.39,25900,,-0.0071
20250402,20250409,600350.SH,山东高速,10.78,10.43,20300,,-0.0325
20250402,20250409,600919.SH,江苏银行,9.57,9.32,22900,,-0.0261
20250402,20250409,601169.SH,北京银行,6.04,5.99,36300,,-0.0083
20250402,20250409,601088.SH,中国神华,38.74,38.87,5600,,0.0034
20250409,20250416,601229.SH,上海银行,10.08,10.01,21100,,-0.0069
20250409,20250416,601825.SH,沪农商行,8.39,8.5,25400,,0.0131
20250409,20250416,600674.SH,川投能源,16.79,16.68,12700,,-0.0066
20250409,20250416,600377.SH,宁沪高速,15.37,15.5,13800,,0.0085
20250409,20250416,601939.SH,建设银行,8.89,9.0,23900,,0.0124
20250409,20250416,601006.SH,大秦铁路,6.73,6.68,31600,,-0.0074
20250409,20250416,600900.SH,长江电力,29.05,29.25,7300,,0.0069
20250409,20250416,600350.SH,山东高速,10.43,10.29,20400,,-0.0134
20250409,20250416,601009.SH,南京银行,10.26,10.46,20700,,0.0195
20250409,20250416,601077.SH,渝农商行,5.94,6.47,35800,,0.0892
20250416,20250423,601229.SH,上海银行,10.01,10.46,21500,,0.045
20250416,20250423,601825.SH,沪农商行,8.5,8.47,25300,,-0.0035
20250416,20250423,600377.SH,宁沪高速,15.5,15.86,13900,,0.0232
20250416,20250423,601077.SH,渝农商行,6.47,6.63,33200,,0.0247
20250416,20250423,600941.SH,中国移动,111.7,112.51,1900,,0.0073
20250416,20250423,000895.SZ,双汇发展,27.63,27.16,7800,,-0.017
20250416,20250423,605499.SH,东鹏饮料,280.0,282.0,800,,0.0161
20250416,20250423,601939.SH,建设银行,9.0,9.19,23900,,0.0211
20250416,20250423,601006.SH,大秦铁路,6.68,6.77,32200,,0.0135
20250416,20250423,601328.SH,交通银行,7.7,7.57,26900,,0.0087
20250423,20250430,601939.SH,建设银行,9.19,9.29,23700,,0.0109
20250423,20250430,601328.SH,交通银行,7.57,7.58,28800,,0.0013
20250423,20250430,601398.SH,工商银行,7.14,7.22,30500,,0.0112
20250423,20250430,601288.SH,农业银行,5.51,5.57,39500,,0.0109
20250423,20250430,601077.SH,渝农商行,6.63,6.86,32900,,0.0347
20250423,20250430,601229.SH,上海银行,10.46,10.56,20800,,0.0096
20250423,20250430,600039.SH,四川路桥,8.5,8.81,25600,,0.0365
20250423,20250430,600919.SH,江苏银行,9.95,10.33,21900,,0.0382
20250423,20250430,601658.SH,邮储银行,5.29,5.25,41200,,-0.0076
20250423,20250430,601006.SH,大秦铁路,6.77,6.57,32100,,-0.0295
20250430,20250507,601077.SH,渝农商行,6.86,6.67,32200,,-0.0277
20250430,20250507,600919.SH,江苏银行,10.33,10.06,21400,,-0.0261
20250430,20250507,601328.SH,交通银行,7.58,7.44,29100,,-0.0185
20250430,20250507,601988.SH,中国银行,5.68,5.52,38900,,-0.0282
20250430,20250507,601288.SH,农业银行,5.57,5.4,39600,,-0.0305
20250430,20250507,601658.SH,邮储银行,5.25,5.15,42000,,-0.019
20250430,20250507,601398.SH,工商银行,7.22,7.01,30600,,-0.0291
20250430,20250507,601818.SH,光大银行,3.88,3.82,56900,,-0.0155
20250430,20250507,601318.SH,中国平安,51.1,51.42,4300,,0.0063
20250430,20250507,300750.SZ,宁德时代,233.05,236.45,900,,0.0146
20250507,20250514,002236.SZ,大华股份,16.26,15.86,13300,,-0.0246
20250507,20250514,601077.SH,渝农商行,6.67,7.15,32500,,0.072
20250507,20250514,601328.SH,交通银行,7.44,7.65,29100,,0.0282
20250507,20250514,601658.SH,邮储银行,5.15,5.3,42100,,0.0291
20250507,20250514,600919.SH,江苏银行,10.06,10.8,21500,,0.0736
20250507,20250514,002352.SZ,顺丰控股,44.12,43.4,4900,,-0.0163
20250507,20250514,000301.SZ,东方盛虹,8.97,9.42,24200,,0.0502
20250507,20250514,601211.SH,国泰海通,17.65,17.59,12300,,-0.0034
20250507,20250514,601988.SH,中国银行,5.52,5.65,39300,,0.0236
20250507,20250514,603259.SH,药明康德,61.4,60.19,3500,,-0.0197
20250514,20250521,000333.SZ,美的集团,76.9,78.5,2900,,0.0208
20250514,20250521,601919.SH,中远海控,15.78,16.32,14000,,0.0342
20250514,20250521,600919.SH,江苏银行,10.8,10.75,20500,,-0.0046
20250514,20250521,000301.SZ,东方盛虹,9.42,9.2,23500,,-0.0234
20250514,20250521,601077.SH,渝农商行,7.15,7.49,30900,,0.0476
20250514,20250521,600660.SH,福耀玻璃,56.41,57.48,3900,,0.019
20250514,20250521,601211.SH,国泰海通,17.59,17.65,12600,,0.0034
20250514,20250521,600016.SH,民生银行,4.13,4.14,53500,,0.0024
20250514,20250521,601658.SH,邮储银行,5.3,5.31,41700,,0.0019
20250514,20250521,601328.SH,交通银行,7.65,7.62,28700,,-0.0039
20250521,20250528,000001.SZ,平安银行,11.4,11.5,19600,,0.0088
20250521,20250528,600016.SH,民生银行,4.14,4.28,53900,,0.0338
20250521,20250528,601077.SH,渝农商行,7.49,7.25,29800,,-0.032
20250521,20250528,600000.SH,浦发银行,12.27,12.2,18200,,-0.0057
20250521,20250528,601919.SH,中远海控,16.32,16.1,13700,,-0.0135
20250521,20250528,001872.SZ,招商港口,20.61,20.54,10800,,-0.0034
20250521,20250528,600741.SH,华域汽车,18.65,18.08,12000,,-0.0306
20250521,20250528,600919.SH,江苏银行,10.75,10.88,20800,,0.0121
20250521,20250528,600989.SH,宝丰能源,16.63,16.25,13400,,-0.0229
20250521,20250528,600188.SH,兖矿能源,12.72,12.74,17400,,0.0016
20250528,20250604,000001.SZ,平安银行,11.5,11.82,19300,,0.0278
20250528,20250604,600016.SH,民生银行,4.28,4.48,51800,,0.0467
20250528,20250604,601658.SH,邮储银行,5.35,5.41,41500,,0.0112
20250528,20250604,601838.SH,成都银行,18.9,19.35,11700,,0.0238
20250528,20250604,600919.SH,江苏银行,10.88,11.08,20400,,0.0184
20250528,20250604,601009.SH,南京银行,10.91,11.46,20300,,0.0504
20250528,20250604,601328.SH,交通银行,7.63,7.72,29100,,0.0118
20250528,20250604,603259.SH,药明康德,62.2,64.45,3600,,0.0362
20250528,20250604,600188.SH,兖矿能源,12.74,12.75,17400,,0.0008
20250528,20250604,600926.SH,杭州银行,16.02,16.78,13700,,0.0474
20250604,20250611,600016.SH,民生银行,4.48,4.73,50800,,0.0558
20250604,20250611,000001.SZ,平安银行,11.82,11.82,19300,,0.0
20250604,20250611,601009.SH,南京银行,11.46,11.44,19900,,-0.0017
20250604,20250611,601658.SH,邮储银行,5.41,5.37,42100,,-0.0074
20250604,20250611,600926.SH,杭州银行,16.78,16.55,13600,,-0.0137
20250604,20250611,600188.SH,兖矿能源,12.75,12.82,17900,,0.0055
20250604,20250611,601838.SH,成都银行,19.35,19.3,11800,,-0.0026
20250604,20250611,601328.SH,交通银行,7.72,7.71,29500,,-0.0013
20250604,20250611,601916.SH,浙商银行,3.29,3.35,69200,,0.0182
20250604,20250611,601225.SH,陕西煤业,20.51,19.95,11000,,-0.0273
20250611,20250618,600016.SH,民生银行,4.73,4.72,48200,,-0.0021
20250611,20250618,000999.SZ,华润三九,33.09,31.16,6900,,-0.0583
20250611,20250618,601009.SH,南京银行,11.44,11.74,19900,,0.0262
20250611,20250618,600938.SH,中国海油,26.5,27.29,8600,,0.0298
20250611,20250618,000001.SZ,平安银行,11.82,11.78,19300,,0.0272
20250611,20250618,601916.SH,浙商银行,3.35,3.45,68100,,0.0299
20250611,20250618,600919.SH,江苏银行,11.34,11.68,20100,,0.03
20250611,20250618,601998.SH,中信银行,8.38,8.52,27200,,0.0167
20250611,20250618,601328.SH,交通银行,7.71,7.75,29600,,0.0052
20250611,20250618,601857.SH,中国石油,8.73,9.2,26100,,0.0538
20250618,20250625,601857.SH,中国石油,9.2,8.72,25200,,-0.0522
20250618,20250625,600016.SH,民生银行,4.72,4.78,49100,,0.0127
20250618,20250625,600415.SH,小商品城,20.01,20.77,11600,,0.038
20250618,20250625,601998.SH,中信银行,8.52,8.6,27200,,0.0094
20250618,20250625,601328.SH,交通银行,7.75,8.19,29900,,0.0568
20250618,20250625,600188.SH,兖矿能源,12.5,12.23,18500,,-0.0216
20250618,20250625,601658.SH,邮储银行,5.43,5.61,42700,,0.0331
20250618,20250625,600015.SH,华夏银行,7.95,8.28,29100,,0.0415
20250618,20250625,600036.SH,招商银行,45.92,46.75,5000,,0.0181
20250618,20250625,601169.SH,北京银行,6.68,6.91,34700,,0.0344
20250625,20250702,601328.SH,交通银行,8.19,8.13,28800,,-0.0073
20250625,20250702,601398.SH,工商银行,7.61,7.68,31000,,0.0092
20250625,20250702,601939.SH,建设银行,9.45,9.75,25000,,0.0317
20250625,20250702,600036.SH,招商银行,46.75,46.7,5000,,-0.0011
20250625,20250702,601166.SH,兴业银行,23.85,23.65,9900,,-0.0084
20250625,20250702,601658.SH,邮储银行,5.61,5.53,42100,,-0.0143
20250625,20250702,601988.SH,中国银行,5.68,5.66,41600,,-0.0035
20250625,20250702,600039.SH,四川路桥,9.9,9.91,23800,,0.001
20250625,20250702,601169.SH,北京银行,6.91,6.98,34200,,0.0101
20250625,20250702,600016.SH,民生银行,4.78,4.84,49400,,0.0126
20250702,20250709,601939.SH,建设银行,9.75,9.73,24300,,-0.0021
20250702,20250709,601328.SH,交通银行,8.13,8.16,29100,,0.0037
20250702,20250709,601398.SH,工商银行,7.68,7.76,30800,,0.0104
20250702,20250709,600000.SH,浦发银行,14.2,14.2,16700,,0.0
20250702,20250709,601169.SH,北京银行,6.98,7.19,33900,,0.0301
20250702,20250709,600039.SH,四川路桥,9.91,9.55,23900,,-0.0363
20250702,20250709,600150.SH,中国船舶,33.66,32.9,7000,,-0.0226
20250702,20250709,601919.SH,中远海控,15.28,15.33,15500,,0.0033
20250702,20250709,601658.SH,邮储银行,5.53,5.75,42800,,0.0398
20250702,20250709,601988.SH,中国银行,5.66,5.72,41600,,0.0106
20250709,20250716,601166.SH,兴业银行,25.1,24.44,9500,,-0.0263
20250709,20250716,600016.SH,民生银行,5.26,5.33,45100,,0.0251
20250709,20250716,601318.SH,中国平安,56.45,57.17,4200,,0.0128
20250709,20250716,601939.SH,建设银行,9.73,9.7,24400,,-0.0031
20250709,20250716,688009.SH,中国通号,5.28,5.38,45000,,0.0189
20250709,20250716,603993.SH,洛阳钼业,8.66,8.14,27400,,-0.06
20250709,20250716,000651.SZ,格力电器,46.62,48.09,5100,,0.0315
20250709,20250716,601328.SH,交通银行,8.16,8.09,29100,,-0.0086
20250709,20250716,601658.SH,邮储银行,5.75,5.67,41300,,-0.0139
20250709,20250716,601398.SH,工商银行,7.76,7.77,30200,,0.0225
20250716,20250723,000651.SZ,格力电器,48.09,47.94,4900,,-0.0031
20250716,20250723,000708.SZ,中信特钢,12.62,13.75,18800,,0.0895
20250716,20250723,601919.SH,中远海控,15.35,16.29,15400,,0.0612
20250716,20250723,002304.SZ,洋河股份,66.15,69.56,3600,,0.0515
20250716,20250723,601398.SH,工商银行,7.77,7.59,30500,,-0.0232
20250716,20250723,600028.SH,中国石化,5.76,6.06,41200,,0.0521
20250716,20250723,000568.SZ,泸州老窖,118.7,129.38,2000,,0.09
20250716,20250723,601186.SH,中国铁建,8.31,8.93,28500,,0.1107
20250716,20250723,688009.SH,中国通号,5.38,5.63,44000,,0.0465
20250716,20250723,000895.SZ,双汇发展,24.88,25.7,9500,,0.033
20250723,20250730,601186.SH,中国铁建,8.93,8.18,27900,20250729,-0.084
20250723,20250730,000895.SZ,双汇发展,25.7,24.99,9700,,-0.0276
20250723,20250730,000568.SZ,泸州老窖,129.38,124.3,1900,,-0.0393
20250723,20250730,000858.SZ,五粮液,125.7,123.56,2000,,-0.017
20250723,20250730,601919.SH,中远海控,16.29,15.9,15300,,-0.0239
20250723,20250730,002304.SZ,洋河股份,69.56,67.92,3600,,-0.0236
20250723,20250730,601668.SH,中国建筑,6.02,5.75,41400,,-0.0449
20250723,20250730,601390.SH,中国中铁,6.2,5.78,40200,,-0.0677
20250723,20250730,000776.SZ,广发证券,18.78,19.9,13300,,0.0596
20250723,20250730,601607.SH,上海医药,19.19,19.09,12800,,-0.0052
20250730,20250806,601919.SH,中远海控,15.9,15.46,15200,,-0.0277
20250730,20250806,600803.SH,新奥股份,18.47,18.75,13100,,0.0152
20250730,20250806,002304.SZ,洋河股份,67.92,68.7,3600,,0.0115
20250730,20250806,600690.SH,海尔智家,25.43,25.04,9500,,-0.0153
20250730,20250806,000776.SZ,广发证券,19.9,19.63,12200,,-0.0136
20250730,20250806,601688.SH,华泰证券,20.44,19.9,11800,,-0.0264
20250730,20250806,601225.SH,陕西煤业,20.64,20.3,11700,,-0.0165
20250730,20250806,000568.SZ,泸州老窖,124.3,126.86,1900,,0.0206
20250730,20250806,002594.SZ,比亚迪,108.05,104.86,2200,,-0.0295
20250730,20250806,002236.SZ,大华股份,16.62,16.45,14600,,-0.0102
20250806,20250813,601225.SH,陕西煤业,20.3,21.85,11800,,0.0764
20250806,20250813,002304.SZ,洋河股份,68.7,69.19,3500,,0.0071
20250806,20250813,000776.SZ,广发证券,19.63,20.22,12200,,0.0301
20250806,20250813,603993.SH,洛阳钼业,9.32,9.96,25700,,0.0687
20250806,20250813,601288.SH,农业银行,6.56,6.86,36500,,0.0457
20250806,20250813,600188.SH,兖矿能源,12.98,13.43,18500,,0.0347
20250806,20250813,601688.SH,华泰证券,19.9,20.47,12000,,0.0286
20250806,20250813,601919.SH,中远海控,15.46,15.75,15500,,0.0188
20250806,20250813,600023.SH,浙能电力,5.25,5.21,45600,,-0.0076
20250806,20250813,600690.SH,海尔智家,25.04,25.67,9500,,0.0252
20250813,20250820,601288.SH,农业银行,6.86,7.02,36000,,0.0233
20250813,20250820,601658.SH,邮储银行,6.03,6.14,41000,,0.0182
20250813,20250820,600066.SH,宇通客车,27.66,26.06,8900,,-0.0578
20250813,20250820,000568.SZ,泸州老窖,125.4,125.7,2000,,0.0024
20250813,20250820,688036.SH,传音控股,85.02,81.7,3000,,-0.039
20250813,20250820,600803.SH,新奥股份,19.09,18.62,13000,,-0.0246
20250813,20250820,601225.SH,陕西煤业,21.85,21.35,11300,,-0.0229
20250813,20250820,002304.SZ,洋河股份,69.19,72.99,3600,,0.0549
20250813,20250820,603993.SH,洛阳钼业,9.96,10.68,24800,,0.0723
20250813,20250820,000651.SZ,格力电器,48.0,46.8,4800,,-0.025
20250820,20250827,601288.SH,农业银行,7.02,7.22,35200,,0.0285
20250820,20250827,002304.SZ,洋河股份,72.99,74.23,3400,,0.017
20250820,20250827,605117.SH,德业股份,56.75,59.9,4400,,0.0555
20250820,20250827,000568.SZ,泸州老窖,125.7,139.8,2000,,0.1122
20250820,20250827,601658.SH,邮储银行,6.14,6.25,40300,,0.0179
20250820,20250827,000651.SZ,格力电器,46.8,48.06,5300,,0.0269
20250820,20250827,601225.SH,陕西煤业,21.35,21.79,11600,,0.0206
20250820,20250827,300274.SZ,阳光电源,95.45,95.55,2600,,0.001
20250820,20250827,002236.SZ,大华股份,18.25,18.99,13500,,0.0405
20250820,20250827,000596.SZ,古井贡酒,152.6,170.6,1500,,0.118
20250827,20250903,000895.SZ,双汇发展,25.13,25.46,10300,,0.0131
20250827,20250903,002001.SZ,新和成,25.07,24.5,10300,,-0.0227
20250827,20250903,605117.SH,德业股份,59.9,63.0,4300,,0.0518
20250827,20250903,601288.SH,农业银行,7.22,7.19,35700,,-0.0042
20250827,20250903,601919.SH,中远海控,15.92,15.4,16200,,-0.0327
